eta,R,gamma,g0,Q
0.15,2.0,25.01085758,23.89085758,0.48685634500420133
0.15,2.0,25.01085758,23.917524246666666,0.4868516886135172
0.15,2.0,25.01085758,23.944190913333333,0.4868470476300662
0.15,2.0,25.01085758,23.97085758,0.48684242198616884
0.15,2.0,25.01085758,23.997524246666668,0.4868378116145156
0.15,2.0,25.01085758,24.02419091333333,0.486833216448165
0.15,2.0,25.01085758,24.05085758,0.4868286364205407
0.15,2.0,25.01085758,24.077524246666666,0.48682407146543
0.15,2.0,25.01085758,24.104190913333333,0.4868195215169805
0.15,2.0,25.01085758,24.13085758,0.4868149865096986
0.15,2.0,25.01085758,24.157524246666668,0.4868104663784467
0.15,2.0,25.01085758,24.18419091333333,0.4868059610584406
0.15,2.0,25.01085758,24.21085758,0.48680147048524813
0.15,2.0,25.01085758,24.237524246666666,0.48679699459478565
0.15,2.0,25.01085758,24.264190913333334,0.48679253332331696
0.15,2.0,25.01085758,24.29085758,0.4867880866074503
0.15,2.0,25.01085758,24.317524246666665,0.4867836543841366
0.15,2.0,25.01085758,24.344190913333332,0.48677923659066674
0.15,2.0,25.01085758,24.37085758,0.4867748331646694
0.15,2.0,25.01085758,24.397524246666666,0.48677044404410996
0.15,2.0,25.01085758,24.424190913333334,0.48676606916728654
0.15,2.0,25.01085758,24.45085758,0.4867617084728298
0.15,2.0,25.01085758,24.47752424666667,0.4867573618996987
0.15,2.0,25.01085758,24.504190913333332,0.4867530293871804
0.15,2.0,25.01085758,24.53085758,0.48674871087488675
0.15,2.0,25.01085758,24.557524246666667,0.4867444063027533
0.15,2.0,25.01085758,24.584190913333334,0.4867401156110359
0.15,2.0,25.01085758,24.61085758,0.4867358387403099
0.15,2.0,25.01085758,24.637524246666665,0.48673157563146763
0.15,2.0,25.01085758,24.664190913333332,0.48672732622571613
0.15,2.0,25.01085758,24.69085758,0.4867230904645754
0.15,2.0,25.01085758,24.717524246666667,0.4867188682898766
0.15,2.0,25.01085758,24.744190913333334,0.4867146596437597
0.15,2.0,25.01085758,24.77085758,0.48671046446867183
0.15,2.0,25.01085758,24.797524246666665,0.48670628270736477
0.15,2.0,25.01085758,24.824190913333332,0.4867021143028942
0.15,2.0,25.01085758,24.85085758,0.486697959198616
0.15,2.0,25.01085758,24.877524246666667,0.4866938173381863
0.15,2.0,25.01085758,24.904190913333334,0.4866896886655578
0.15,2.0,25.01085758,24.93085758,0.4866855731249796
0.15,2.0,25.01085758,24.957524246666665,0.48668147066099376
0.15,2.0,25.01085758,24.984190913333332,0.4866773812184345
0.15,2.0,25.01085758,25.01085758,0.4866733047424259
0.15,2.0,25.01085758,25.037524246666667,0.4866692411783804
0.15,2.0,25.01085758,25.064190913333334,0.4866651904719966
0.15,2.0,25.01085758,25.090857579999998,0.48666115256925746
0.15,2.0,25.01085758,25.117524246666665,0.486657127416429
0.15,2.0,25.01085758,25.144190913333333,0.4866531149600585
0.15,2.0,25.01085758,25.17085758,0.486649115146972
0.15,2.0,25.01085758,25.197524246666667,0.48664512792427306
0.15,2.0,25.01085758,25.224190913333334,0.4866411532393414
0.15,2.0,25.01085758,25.25085758,0.4866371910398303
0.15,2.0,25.01085758,25.277524246666665,0.4866332412736658
0.15,2.0,25.01085758,25.304190913333333,0.48662930388904446
0.15,2.0,25.01085758,25.33085758,0.4866253788344316
0.15,2.0,25.01085758,25.357524246666667,0.48662146605856005
0.15,2.0,25.01085758,25.384190913333335,0.4866175655104283
0.15,2.0,25.01085758,25.41085758,0.48661367713929854
0.15,2.0,25.01085758,25.437524246666666,0.48660980089469563
0.15,2.0,25.01085758,25.464190913333333,0.4866059367264052
0.15,2.0,25.01085758,25.49085758,0.4866020845844717
0.15,2.0,25.01085758,25.517524246666667,0.4865982444191973
0.15,2.0,25.01085758,25.544190913333335,0.48659441618113997
0.15,2.0,25.01085758,25.57085758,0.48659059982111225
0.15,2.0,25.01085758,25.597524246666666,0.48658679529017945
0.15,2.0,25.01085758,25.624190913333333,0.4865830025396578
0.15,2.0,25.01085758,25.65085758,0.48657922152111377
0.15,2.0,25.01085758,25.677524246666668,0.4865754521863612
0.15,2.0,25.01085758,25.704190913333335,0.4865716944874614
0.15,2.0,25.01085758,25.73085758,0.48656794837672046
0.15,2.0,25.01085758,25.757524246666666,0.486564213806688
0.15,2.0,25.01085758,25.784190913333333,0.48656049073015595
0.15,2.0,25.01085758,25.81085758,0.4865567791001569
0.15,2.0,25.01085758,25.837524246666668,0.48655307886996246
0.15,2.0,25.01085758,25.86419091333333,0.48654938999308234
0.15,2.0,25.01085758,25.89085758,0.48654571242326206
0.15,2.0,25.01085758,25.917524246666666,0.48654204611448243
0.15,2.0,25.01085758,25.944190913333333,0.4865383910209576
0.15,2.0,25.01085758,25.97085758,0.48653474709713374
0.15,2.0,25.01085758,25.997524246666668,0.486531114297687
0.15,2.0,25.01085758,26.024190913333335,0.486527492577524
0.15,2.0,25.01085758,26.05085758,0.48652388189177814
0.15,2.0,25.01085758,26.077524246666666,0.48652028219580973
0.15,2.0,25.01085758,26.104190913333333,0.4865166934452038
0.15,2.0,25.01085758,26.13085758,0.48651311559576993
0.15,2.0,25.01085758,26.157524246666668,0.486509548603539
0.15,2.0,25.01085758,26.18419091333333,0.4865059924247637
0.15,2.0,25.01085758,26.21085758,0.486502447015916
0.15,2.0,25.01085758,26.237524246666666,0.48649891233368664
0.15,2.0,25.01085758,26.264190913333334,0.48649538833498307
0.15,2.0,25.01085758,26.29085758,0.4864918749769288
0.15,2.0,25.01085758,26.317524246666668,0.48648837221686136
0.15,2.0,25.01085758,26.344190913333332,0.4864848800123325
0.15,2.0,25.01085758,26.37085758,0.48648139832110476
0.15,2.0,25.01085758,26.397524246666666,0.4864779271011518
0.15,2.0,25.01085758,26.424190913333334,0.48647446631065683
0.15,2.0,25.01085758,26.45085758,0.48647101590801106
0.15,2.0,25.01085758,26.47752424666667,0.4864675758518129
0.15,2.0,25.01085758,26.504190913333332,0.4864641461008656
0.15,2.0,25.01085758,26.53085758,0.48646072661417794
0.15,2.0,25.01085758,26.557524246666667,0.4864573173509613
0.15,2.0,25.01085758,26.584190913333334,0.4864539182706292
0.15,2.0,25.01085758,26.61085758,0.4864505293327964
0.15,2.0,25.01085758,26.637524246666665,0.48644715049727666
0.15,2.0,25.01085758,26.664190913333332,0.48644378172408287
0.15,2.0,25.01085758,26.69085758,0.48644042297342455
0.15,2.0,25.01085758,26.717524246666667,0.4864370742057079
0.15,2.0,25.01085758,26.744190913333334,0.4864337353815341
0.15,2.0,25.01085758,26.77085758,0.48643040646169783
0.15,2.0,25.01085758,26.79752424666667,0.48642708740718654
0.15,2.0,25.01085758,26.824190913333332,0.4864237781791794
0.15,2.0,25.01085758,26.85085758,0.486420478739046
0.15,2.0,25.01085758,26.877524246666667,0.4864171890483452
0.15,2.0,25.01085758,26.904190913333334,0.4864139090688241
0.15,2.0,25.01085758,26.93085758,0.48641063876241664
0.15,2.0,25.01085758,26.957524246666665,0.48640737809124324
0.15,2.0,25.01085758,26.984190913333332,0.4864041270176088
0.15,2.0,25.01085758,27.01085758,0.4864008855040024
0.25,2.0,14.134725141,12.134725141,0.49277573613182735
0.25,2.0,14.134725141,12.161391807666668,0.4927414167216278
0.25,2.0,14.134725141,12.188058474333333,0.49270731518179883
0.25,2.0,14.134725141,12.214725141,0.49267342968793937
0.25,2.0,14.134725141,12.241391807666668,0.4926397584345331
0.25,2.0,14.134725141,12.268058474333333,0.49260629963471747
0.25,2.0,14.134725141,12.294725141,0.4925730515200539
0.25,2.0,14.134725141,12.321391807666668,0.49254001234030353
0.25,2.0,14.134725141,12.348058474333333,0.4925071803632048
0.25,2.0,14.134725141,12.374725141,0.4924745538742536
0.25,2.0,14.134725141,12.401391807666668,0.49244213117648866
0.25,2.0,14.134725141,12.428058474333334,0.49240991059027744
0.25,2.0,14.134725141,12.454725141,0.492377890453107
0.25,2.0,14.134725141,12.481391807666668,0.49234606911937634
0.25,2.0,14.134725141,12.508058474333334,0.4923144449601928
0.25,2.0,14.134725141,12.534725141000001,0.49228301636316996
0.25,2.0,14.134725141,12.561391807666666,0.4922517817322305
0.25,2.0,14.134725141,12.588058474333334,0.49222073948740863
0.25,2.0,14.134725141,12.614725141000001,0.492189888064659
0.25,2.0,14.134725141,12.641391807666666,0.4921592259156648
0.25,2.0,14.134725141,12.668058474333334,0.49212875150765056
0.25,2.0,14.134725141,12.694725141000001,0.49209846332319734
0.25,2.0,14.134725141,12.721391807666667,0.4920683598600594
0.25,2.0,14.134725141,12.748058474333334,0.4920384396309846
0.25,2.0,14.134725141,12.774725141000001,0.4920087011635365
0.25,2.0,14.134725141,12.801391807666667,0.49197914299991935
0.25,2.0,14.134725141,12.828058474333334,0.49194976369680526
0.25,2.0,14.134725141,12.854725141000001,0.49192056182516325
0.25,2.0,14.134725141,12.881391807666667,0.4918915359700917
0.25,2.0,14.134725141,12.908058474333334,0.491862684730652
0.25,2.0,14.134725141,12.934725141000001,0.4918340067197052
0.25,2.0,14.134725141,12.961391807666667,0.4918055005637507
0.25,2.0,14.134725141,12.988058474333334,0.4917771649027666
0.25,2.0,14.134725141,13.014725141000001,0.49174899839005265
0.25,2.0,14.134725141,13.041391807666667,0.491720999692076
0.25,2.0,14.134725141,13.068058474333334,0.4916931674883173
0.25,2.0,14.134725141,13.094725141000001,0.4916655004711201
0.25,2.0,14.134725141,13.121391807666667,0.4916379973455426
0.25,2.0,14.134725141,13.148058474333334,0.49161065682921035
0.25,2.0,14.134725141,13.174725141,0.4915834776521713
0.25,2.0,14.134725141,13.201391807666667,0.49155645855675284
0.25,2.0,14.134725141,13.228058474333334,0.49152959829742093
0.25,2.0,14.134725141,13.254725141000002,0.49150289564064087
0.25,2.0,14.134725141,13.281391807666667,0.4914763493647398
0.25,2.0,14.134725141,13.308058474333334,0.49144995825977134
0.25,2.0,14.134725141,13.334725141,0.4914237211273818
0.25,2.0,14.134725141,13.361391807666667,0.49139763678067805
0.25,2.0,14.134725141,13.388058474333334,0.49137170404409736
0.25,2.0,14.134725141,13.414725141,0.491345921753279
0.25,2.0,14.134725141,13.441391807666667,0.4913202887549373
0.25,2.0,14.134725141,13.468058474333334,0.4912948039067362
0.25,2.0,14.134725141,13.494725141,0.491269466077166
0.25,2.0,14.134725141,13.521391807666667,0.49124427414542116
0.25,2.0,14.134725141,13.548058474333335,0.49121922700128073
0.25,2.0,14.134725141,13.574725141,0.4911943235449881
0.25,2.0,14.134725141,13.601391807666667,0.4911695626871349
0.25,2.0,14.134725141,13.628058474333335,0.49114494334854486
0.25,2.0,14.134725141,13.654725141,0.49112046446015956
0.25,2.0,14.134725141,13.681391807666667,0.49109612496292565
0.25,2.0,14.134725141,13.708058474333335,0.4910719238076839
0.25,2.0,14.134725141,13.734725141,0.4910478599550583
0.25,2.0,14.134725141,13.761391807666667,0.49102393237534897
0.25,2.0,14.134725141,13.788058474333335,0.49100014004842374
0.25,2.0,14.134725141,13.814725141,0.4909764819636137
0.25,2.0,14.134725141,13.841391807666668,0.49095295711960746
0.25,2.0,14.134725141,13.868058474333335,0.4909295645243492
0.25,2.0,14.134725141,13.894725141,0.4909063031949364
0.25,2.0,14.134725141,13.921391807666668,0.4908831721575198
0.25,2.0,14.134725141,13.948058474333333,0.49086017044720365
0.25,2.0,14.134725141,13.974725141,0.4908372971079486
0.25,2.0,14.134725141,14.001391807666668,0.49081455119247364
0.25,2.0,14.134725141,14.028058474333335,0.49079193176216274
0.25,2.0,14.134725141,14.054725141,0.49076943788696886
0.25,2.0,14.134725141,14.081391807666668,0.4907470686453209
0.25,2.0,14.134725141,14.108058474333333,0.4907248231240336
0.25,2.0,14.134725141,14.134725141,0.49070270041821445
0.25,2.0,14.134725141,14.161391807666668,0.4906806996311759
0.25,2.0,14.134725141,14.188058474333335,0.4906588198743455
0.25,2.0,14.134725141,14.214725141,0.4906370602671798
0.25,2.0,14.134725141,14.241391807666668,0.49061541993707697
0.25,2.0,14.134725141,14.268058474333333,0.49059389801929243
0.25,2.0,14.134725141,14.294725141,0.4905724936568537
0.25,2.0,14.134725141,14.321391807666668,0.49055120600047825
0.25,2.0,14.134725141,14.348058474333333,0.490530034208491
0.25,2.0,14.134725141,14.374725141,0.49050897744674304
0.25,2.0,14.134725141,14.401391807666666,0.49048803488853177
0.25,2.0,14.134725141,14.428058474333334,0.490467205714522
0.25,2.0,14.134725141,14.454725141,0.49044648911266725
0.25,2.0,14.134725141,14.481391807666668,0.4904258842781332
0.25,2.0,14.134725141,14.508058474333334,0.49040539041322084
0.25,2.0,14.134725141,14.534725141000001,0.49038500672729196
0.25,2.0,14.134725141,14.561391807666666,0.4903647324366939
0.25,2.0,14.134725141,14.588058474333334,0.4903445667646869
0.25,2.0,14.134725141,14.614725141000001,0.49032450894137075
0.25,2.0,14.134725141,14.641391807666668,0.4903045582036139
0.25,2.0,14.134725141,14.668058474333334,0.4902847137949819
0.25,2.0,14.134725141,14.694725141000001,0.49026497496566784
0.25,2.0,14.134725141,14.721391807666667,0.49024534097242345
0.25,2.0,14.134725141,14.748058474333334,0.49022581107848984
0.25,2.0,14.134725141,14.774725141000001,0.4902063845535313
0.25,2.0,14.134725141,14.801391807666668,0.4901870606735679
0.25,2.0,14.134725141,14.828058474333334,0.4901678387209096
0.25,2.0,14.134725141,14.854725141000001,0.4901487179840917
0.25,2.0,14.134725141,14.881391807666667,0.49012969775781023
0.25,2.0,14.134725141,14.908058474333334,0.4901107773428579
0.25,2.0,14.134725141,14.934725141000001,0.49009195604606254
0.25,2.0,14.134725141,14.961391807666667,0.49007323318022383
0.25,2.0,14.134725141,14.988058474333334,0.49005460806405327
0.25,2.0,14.134725141,15.014725141000001,0.4900360800221125
0.25,2.0,14.134725141,15.041391807666667,0.4900176483847542
0.25,2.0,14.134725141,15.068058474333334,0.4899993124880628
0.25,2.0,14.134725141,15.094725141000001,0.4899810716737954
0.25,2.0,14.134725141,15.121391807666667,0.4899629252893255
0.25,2.0,14.134725141,15.148058474333334,0.48994487268758463
0.25,2.0,14.134725141,15.174725141,0.4899269132270062
0.25,2.0,14.134725141,15.201391807666667,0.4899090462714704
0.25,2.0,14.134725141,15.228058474333334,0.48989127119024867
0.25,2.0,14.134725141,15.254725141000002,0.48987358735794917
0.25,2.0,14.134725141,15.281391807666667,0.4898559941544629
0.25,2.0,14.134725141,15.308058474333334,0.48983849096491155
0.25,2.0,14.134725141,15.334725141,0.4898210771795937
0.25,2.0,14.134725141,15.361391807666667,0.4898037521939334
0.25,2.0,14.134725141,15.388058474333334,0.4897865154084291
0.25,2.0,14.134725141,15.414725141000002,0.4897693662286024
0.25,2.0,14.134725141,15.441391807666667,0.4897523040649485
0.25,2.0,14.134725141,15.468058474333334,0.48973532833288574
0.25,2.0,14.134725141,15.494725141,0.48971843845270807
0.25,2.0,14.134725141,15.521391807666667,0.4897016338495348
0.25,2.0,14.134725141,15.548058474333335,0.4896849139532644
0.25,2.0,14.134725141,15.574725141000002,0.48966827819852615
0.25,2.0,14.134725141,15.601391807666667,0.48965172602463336
0.25,2.0,14.134725141,15.628058474333335,0.4896352568755381
0.25,2.0,14.134725141,15.654725141,0.48961887019978434
0.25,2.0,14.134725141,15.681391807666667,0.48960256545046316
0.25,2.0,14.134725141,15.708058474333335,0.48958634208516855
0.25,2.0,14.134725141,15.734725141,0.48957019956595255
0.25,2.0,14.134725141,15.761391807666667,0.4895541373592818
0.25,2.0,14.134725141,15.788058474333335,0.48953815493599484
0.25,2.0,14.134725141,15.814725141,0.4895222517712587
0.25,2.0,14.134725141,15.841391807666668,0.489506427344527
0.25,2.0,14.134725141,15.868058474333335,0.4894906811394985
0.25,2.0,14.134725141,15.894725141,0.48947501264407534
0.25,2.0,14.134725141,15.921391807666668,0.4894594213503229
0.25,2.0,14.134725141,15.948058474333333,0.48944390675442845
0.25,2.0,14.134725141,15.974725141,0.48942846835666265
0.25,2.0,14.134725141,16.001391807666668,0.48941310566133894
0.25,2.0,14.134725141,16.028058474333335,0.4893978181767751
0.25,2.0,14.134725141,16.054725141000002,0.48938260541525447
0.25,2.0,14.134725141,16.081391807666666,0.48936746689298827
0.25,2.0,14.134725141,16.108058474333333,0.489352402130077
0.25,2.0,14.134725141,16.134725141,0.48933741065047454
0.25,2.0,21.022039639,19.022039639,0.4880633603736499
0.25,2.0,21.022039639,19.048706305666666,0.4880541836229445
0.25,2.0,21.022039639,19.075372972333334,0.48804504483900735
0.25,2.0,21.022039639,19.102039638999997,0.4880359438134506
0.25,2.0,21.022039639,19.128706305666665,0.48802688033930886
0.25,2.0,21.022039639,19.155372972333332,0.4880178542110282
0.25,2.0,21.022039639,19.182039639,0.4880088652244551
0.25,2.0,21.022039639,19.208706305666666,0.4879999131768238
0.25,2.0,21.022039639,19.235372972333334,0.4879909978667458
0.25,2.0,21.022039639,19.262039638999997,0.4879821190941996
0.25,2.0,21.022039639,19.288706305666665,0.48797327666051765
0.25,2.0,21.022039639,19.315372972333332,0.48796447036837665
0.25,2.0,21.022039639,19.342039639,0.48795570002178684
0.25,2.0,21.022039639,19.368706305666667,0.48794696542608024
0.25,2.0,21.022039639,19.395372972333334,0.4879382663879014
0.25,2.0,21.022039639,19.422039638999998,0.4879296027151952
0.25,2.0,21.022039639,19.448706305666665,0.4879209742171977
0.25,2.0,21.022039639,19.475372972333332,0.4879123807044257
0.25,2.0,21.022039639,19.502039639,0.48790382198866533
0.25,2.0,21.022039639,19.528706305666667,0.48789529788296315
0.25,2.0,21.022039639,19.555372972333334,0.48788680820161534
0.25,2.0,21.022039639,19.582039638999998,0.48787835276015834
0.25,2.0,21.022039639,19.608706305666665,0.48786993137535817
0.25,2.0,21.022039639,19.635372972333332,0.48786154386520114
0.25,2.0,21.022039639,19.662039639,0.4878531900488845
0.25,2.0,21.022039639,19.688706305666667,0.4878448697468053
0.25,2.0,21.022039639,19.715372972333334,0.4878365827805533
0.25,2.0,21.022039639,19.742039638999998,0.48782832897289935
0.25,2.0,21.022039639,19.768706305666665,0.48782010814778687
0.25,2.0,21.022039639,19.795372972333332,0.4878119201303228
0.25,2.0,21.022039639,19.822039639,0.48780376474676823
0.25,2.0,21.022039639,19.848706305666667,0.4877956418245291
0.25,2.0,21.022039639,19.87537297233333,0.4877875511921471
0.25,2.0,21.022039639,19.902039638999998,0.48777949267929194
0.25,2.0,21.022039639,19.928706305666665,0.48777146611675026
0.25,2.0,21.022039639,19.955372972333333,0.4877634713364191
0.25,2.0,21.022039639,19.982039639,0.4877555081712959
0.25,2.0,21.022039639,20.008706305666667,0.4877475764554703
0.25,2.0,21.022039639,20.03537297233333,0.4877396760241154
0.25,2.0,21.022039639,20.062039638999998,0.4877318067134802
0.25,2.0,21.022039639,20.088706305666665,0.48772396836087917
0.25,2.0,21.022039639,20.115372972333333,0.4877161608046861
0.25,2.0,21.022039639,20.142039639,0.4877083838843252
0.25,2.0,21.022039639,20.168706305666667,0.4877006374402624
0.25,2.0,21.022039639,20.19537297233333,0.48769292131399766
0.25,2.0,21.022039639,20.222039639,0.48768523534805724
0.25,2.0,21.022039639,20.248706305666666,0.48767757938598505
0.25,2.0,21.022039639,20.275372972333333,0.4876699532723355
0.25,2.0,21.022039639,20.302039639,0.4876623568526653
0.25,2.0,21.022039639,20.328706305666664,0.4876547899735261
0.25,2.0,21.022039639,20.35537297233333,0.48764725248245633
0.25,2.0,21.022039639,20.382039639,0.4876397442279739
0.25,2.0,21.022039639,20.408706305666666,0.48763226505956886
0.25,2.0,21.022039639,20.435372972333333,0.4876248148276954
0.25,2.0,21.022039639,20.462039639,0.48761739338376514
0.25,2.0,21.022039639,20.488706305666668,0.48761000058013937
0.25,2.0,21.022039639,20.51537297233333,0.48760263627012207
0.25,2.0,21.022039639,20.542039639,0.48759530030795206
0.25,2.0,21.022039639,20.568706305666666,0.4875879925487971
0.25,2.0,21.022039639,20.595372972333333,0.4875807128487453
0.25,2.0,21.022039639,20.622039639,0.48757346106479965
0.25,2.0,21.022039639,20.648706305666664,0.48756623705487
0.25,2.0,21.022039639,20.67537297233333,0.48755904067776673
0.25,2.0,21.022039639,20.702039639,0.48755187179319315
0.25,2.0,21.022039639,20.728706305666666,0.4875447302617401
0.25,2.0,21.022039639,20.755372972333333,0.4875376159448781
0.25,2.0,21.022039639,20.782039639,0.4875305287049514
0.25,2.0,21.022039639,20.808706305666664,0.4875234684051704
